video_url,Step_No,Instruction_Text,Action_Type,Tool_Product,Purpose_Outcome,NLP_Matched,AI_Matched
https://www.youtube.com/watch?v=LTq7AXQ-IhA,6,Let the potato rest for 5 minutes before serving.,Let,,the potato rest for 5 minutes before serving,Let the potato rest for five minutes.,Let the potato rest for five minutes.
https://www.youtube.com/watch?v=LTq7AXQ-IhA,7,"Check the description below for more information, including the full article.",Check,description,the description below,Check if the potato is cooked.,Season the potato.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,1,The easiest way to install a hook in the wall is to anchor it between studs.,,,a hook,Use a stud finder to locate studs behind your walls.,Feed the screw into the hole on your hook and line it up to the wall.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,2,"To do this, you'll need a wall anchor, which looks like a hollow screw.",Do,this,this,Use a stud finder to locate studs behind your walls.,Drill a hole the same size as your wall anchor.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,3,Anchors help support your hooks to make sure your hook doesn't fall out of the wall.,Help,,support your hooks to make sure your hook does n't fall out of the wall,Feed the screw into the hole on your hook and line it up to the wall.,Place your screw into the hook and align it with the anchor on your wall.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,4,"Once you have your anchor, drill a hole into the wall that's the same depth as your anchor.",Have,anchor,your anchor,Drill a hole the same size as your wall anchor.,Drill a hole the same size as your wall anchor.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,5,"Then, feed your anchor into the hole you made by tapping it with a hammer or screwing it in.",Feed,anchor,into the hole you made by tapping it with a hammer or screwing it in,Screw or feed your anchor into the hole you made.,Screw or feed your anchor into the hole you made.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,6,"Finally, place your hook in the anchor and tighten it with a screwdriver.",Place,hook,your hook,Place your screw into the hook and align it with the anchor on your wall.,Place your screw into the hook and align it with the anchor on your wall.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,7,Make sure your hook is rotated in the right direction.,Make,,sure your hook is rotated in the right direction,Secure the screw in the center of your anchor.,Slide the back off of the hook.
https://www.youtube.com/watch?v=HY5B2Gl9Hy8,8,"Alternatively, if you don't have a drill, purchase adhesive hooks rated for the weight of the object you want to hang.",Have,drill,a drill,Screw or feed your anchor into the hole you made.,Slide the hook onto the wall and wait 1 hour before hanging anything.
https://www.youtube.com/watch?v=6yMpBxRCt2g,1,"If your hair is thinning, make sure you are getting plenty of protein and omega-3s in your diet so your body can create new hair.",Thin,,your hair,Avoid hairstyles that pull on your hair.,Consider trying a hair growth treatment.
https://www.youtube.com/watch?v=6yMpBxRCt2g,2,"If your hair loss is due to stress, try getting more sleep and daily meditation to calm yourself down.",Try,,your hair loss,Figure out if stress is the culprit.,Consider trying a hair growth treatment.
https://www.youtube.com/watch?v=6yMpBxRCt2g,3,"Hormone-related hair loss can sometimes be treated with a cream like monoxidil, which is available as an over-the-counter cream or foam.",Treat,with,hair loss,Massage your scalp with a nutritional oil.,Consider trying a hair growth treatment.
https://www.youtube.com/watch?v=6yMpBxRCt2g,4,"If all else fails, ask your doctor about hair transplants or scalp surgery to cover any bald spots.",Fail,,all else,Massage your scalp with a nutritional oil.,Consider trying a hair growth treatment.
https://www.youtube.com/watch?v=6yMpBxRCt2g,5,Keep reading for tips for styling your hair to reduce hair loss.,Keep,,reading for tips for styling your hair to reduce hair loss,Avoid hairstyles that pull on your hair.,Consider trying a hair growth treatment.
https://www.youtube.com/watch?v=reM7H3yzj8Y,1,"If you want to be cool and popular in the sixth grade, work on getting to know as many people as possible.",Want,,to be cool and popular in the sixth grade,Be nice to members of the opposite gender.,Be active in the classroom.
https://www.youtube.com/watch?v=reM7H3yzj8Y,2,Join a club or sports team you're passionate about.,Join,team,a club or sports team you 're passionate about,Join a club.,Join a club.
https://www.youtube.com/watch?v=reM7H3yzj8Y,3,Start conversations with new people during lunch and don't be afraid to talk to new people.,Start,conversations,conversations with new people,Don't be afraid to talk to new people.,Don't be afraid to talk to new people.
https://www.youtube.com/watch?v=reM7H3yzj8Y,4,Respect other people and try not to brag.,Respect,people,other people,Treat other people with respect.,Treat other people with respect.
https://www.youtube.com/watch?v=reM7H3yzj8Y,5,Do what you love even if it's weird.,Do,,what you love,Get a wardrobe that looks great on you,Be more social.
https://www.youtube.com/watch?v=reM7H3yzj8Y,6,People will notice your confidence and be impressed.,Notice,confidence,your confidence,Build your confidence.,Build your confidence.
https://www.youtube.com/watch?v=reM7H3yzj8Y,7,"If you're confident enough, they'll even want to be like you.",Want,,you,Be nice to members of the opposite gender.,Build your confidence.
https://www.youtube.com/watch?v=o0bVM4qV5M8,1,"To keep cilantro fresh, first trim off the bottoms of the stems.",Keep,cilantro,fresh,Layer the cilantro in between layers of dry paper towel.,Dry the cilantro completely.
https://www.youtube.com/watch?v=o0bVM4qV5M8,2,Then place the bundle of cilantro in a jar and fill the jar with enough water to submerge the stems.,Place,bundle,the bundle of cilantro,Fill a glass with some water and the cilantro.,Place the cilantro in an airtight container.
https://www.youtube.com/watch?v=o0bVM4qV5M8,3,Cover the jar with a plastic sandwich bag and place it in the fridge.,Cover,jar,the jar,Cover with a plastic bag.,Keep in the refrigerator.
https://www.youtube.com/watch?v=o0bVM4qV5M8,4,Your cilantro should stay fresh for about four weeks.,Stay,for,Your cilantro,Soak the cilantro.,Place the cilantro in an airtight container.
https://www.youtube.com/watch?v=o0bVM4qV5M8,5,Occasionally replace the water in the jar to keep the cilantro fresh.,Replace,water,the water in the jar,Keep in the refrigerator.,Place the cilantro in an airtight container.
https://www.youtube.com/watch?v=o0bVM4qV5M8,6,Hold off on rinsing the cilantro until right before you're ready to use it.,Hold,,on rinsing the cilantro,Soak the cilantro.,Place the cilantro in an airtight container.
https://www.youtube.com/watch?v=o0bVM4qV5M8,7,"To freeze cilantro, wash and thoroughly dry the cilantro.",Freeze,cilantro,cilantro,Fill a glass with some water and the cilantro.,Dry the cilantro completely.
https://www.youtube.com/watch?v=o0bVM4qV5M8,8,Then chop it up and spread the pieces out in an ice cube tray with a little water or olive oil.,Chop,,it,Fill a glass with some water and the cilantro.,Fill a glass with some water and the cilantro.
https://www.youtube.com/watch?v=o0bVM4qV5M8,9,"To use your frozen cilantro, just add it to soups, sauces and dishes as you cook.",Use,cilantro,your frozen cilantro,Fill a glass with some water and the cilantro.,Place the cilantro in an airtight container.
https://www.youtube.com/watch?v=b9Fm0o_FTGk,1,"The best way to handle a bad grade is to look for a pattern behind your mistakes, like a certain subject you did poorly on, or a style of question you struggled to answer correctly.",,,a bad grade,Put some distance between you and the grade for a while.,Put some distance between you and the grade for a while.
https://www.youtube.com/watch?v=b9Fm0o_FTGk,2,"Ask your teacher for more detailed feedback, and ask your classmates for studying strategies that you might be able to try.",Ask,teacher,for more detailed feedback,Ask your teacher for detailed feedback.,Ask your teacher for detailed feedback.
https://www.youtube.com/watch?v=b9Fm0o_FTGk,3,"Write out goals for improvement so you have them in mind, and avoid procrastination and distractions while you study.",Write,goals,goals for improvement,Put some distance between you and the grade for a while.,Reflect on your study habits.
https://www.youtube.com/watch?v=b9Fm0o_FTGk,4,"For more advice, including how to cope with a bad grade, read on.",,,how to cope with a bad grade,Put some distance between you and the grade for a while.,Put some distance between you and the grade for a while.
https://www.youtube.com/watch?v=NPUsEWnttBA,1,United Nations I'm going to put a little bit of the color on the top of the bottle.,Go,United Nations,a little bit of the color,Add a slice of American cheese.,Add a slice of American cheese.
https://www.youtube.com/watch?v=NPUsEWnttBA,2,I'm going to put a little bit of the color on the top of the bottle.,Go,,a little bit of the color,Add a slice of American cheese.,Add condiments to enhance the flavor.
https://www.youtube.com/watch?v=3DfErRPxpJU,1,"To dive into a pool, place your lead or dominant foot on the edge of the pool.",Dive,into,into a pool,Place your lead foot over the rim of the pool.,Place your lead foot over the rim of the pool.
https://www.youtube.com/watch?v=3DfErRPxpJU,2,"Then, point your arms straight above your head and tuck your chin down.",Point,arms,your arms,Point your arms above your head.,Point your arms above your head.
https://www.youtube.com/watch?v=3DfErRPxpJU,3,"Push off with your lead foot to act distance and enter the water fingertips first, making sure to keep your body straight until you're fully submerged.",Push,with,distance,Place your lead foot over the rim of the pool.,Push off and dive into the pool.
https://www.youtube.com/watch?v=3DfErRPxpJU,4,Don't forget to hold your breath.,Forget,,to hold your breath,Get used to the thought of diving in headfirst.,Get used to the thought of diving in headfirst.
https://www.youtube.com/watch?v=3DfErRPxpJU,5,"To learn on-land practice methods to work up to a pool dive, read on.",Learn,,practice methods,Learn to hurdle off a diving board.,Find a deep diving pool.
https://www.youtube.com/watch?v=HP8L8-JPYdo,1,"If you want to stop snoring, try sleeping on your side or propping yourself up while you sleep.",Want,,to stop snoring,Prop yourself up by at least 4 inches if you must sleep on your back.,Use a special pillow meant to stop snoring.
https://www.youtube.com/watch?v=HP8L8-JPYdo,2,"If that doesn't help, try using a nasal rinse before bed to clear your sinus passages.",Help,,using a nasal rinse before bed to clear your sinus passages,Take decongestants or rinse your nasal passages if you have sinus congestion.,Take decongestants or rinse your nasal passages if you have sinus congestion.
https://www.youtube.com/watch?v=HP8L8-JPYdo,3,"You can also try changing your lifestyle to prevent snoring, like cutting out alcohol or fatty foods before bed.",Try,,"changing your lifestyle to prevent snoring , like cutting out alcohol or fatty foods before bed",Don't drink alcohol right before you go to bed.,Use a special pillow meant to stop snoring.
https://www.youtube.com/watch?v=HP8L8-JPYdo,4,"If you smoke, giving up cigarettes may also help decrease snoring.",Smoke,,cigarettes,Prop yourself up by at least 4 inches if you must sleep on your back.,Get fitted for a dental mouthpiece to relieve snoring.
